z,H_over_Hrecon_minus_one,drain_source,d_transfer
0.0787003571402,0.0,5.564867939215148e-05,0.06904107107662
0.0795700590609,2.220446049250313e-16,5.5940320593265344e-05,0.06904092361876
0.08044046217858,0.0,5.623342906748233e-05,0.06904077574618
0.08131156705858,0.0,5.6528012156599896e-05,0.06904062745786
0.08218337426668,2.220446049250313e-16,5.6824077240935006e-05,0.06904047875279
0.08305588436916,0.0,5.7121631742471504e-05,0.06904032962996
0.08392909793271,0.0,5.742068312530094e-05,0.06904018008836
0.0848030155245,2.220446049250313e-16,5.7721238894165373e-05,0.06904003012698
0.08567763771215,0.0,5.80233065947968e-05,0.06903987974478
0.08655296506374,-1.1102230246251565e-16,5.8326893817982055e-05,0.06903972894076
0.08742899814781,-1.1102230246251565e-16,5.863200819435486e-05,0.06903957771388
0.08830573753338,0.0,5.893865739710466e-05,0.06903942606313
0.08918318378986,0.0,5.924684914277901e-05,0.06903927398746
0.09006133748718,0.0,5.955659119326429e-05,0.06903912148584
0.09094019919574,0.0,5.9867891350597066e-05,0.06903896855725
0.09181976948635,0.0,6.0180757465499e-05,0.06903881520063
0.0927000489303,0.0,6.0495197426506854e-05,0.06903866141496
0.09358103809937,2.220446049250313e-16,6.0811219169855e-05,0.06903850719917
0.09446273756575,2.220446049250313e-16,6.112883067823268e-05,0.06903835255224
0.09534514790213,-1.1102230246251565e-16,6.14480399751187e-05,0.06903819747309
0.09622826968164,2.220446049250313e-16,6.176885513330222e-05,0.06903804196069
0.09711210347789,0.0,6.209128426825921e-05,0.06903788601397
0.09799664986494,2.220446049250313e-16,6.2415335543822e-05,0.06903772963187
0.09888190941732,-2.220446049250313e-16,6.27410171679286e-05,0.06903757281334
0.09976788271,-3.3306690738754696e-16,6.30683373957051e-05,0.0690374155573
0.1006545703185,-2.220446049250313e-16,6.339730453391792e-05,0.06903725786269
0.1015419728186,0.0,6.372792692406079e-05,0.06903709972843
0.1024300907868,0.0,6.406021296657084e-05,0.06903694115346
0.1033189247999,-1.1102230246251565e-16,6.439417110730643e-05,0.06903678213668
0.1042084754353,2.220446049250313e-16,6.472980983693458e-05,0.06903662267702
0.1050987432706,2.220446049250313e-16,6.506713769830963e-05,0.0690364627734
0.1059897288842,2.220446049250313e-16,6.540616328033912e-05,0.06903630242472
0.1068814328548,2.220446049250313e-16,6.574689522397563e-05,0.0690361416299
